TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Japanese Maple 'Phantom Flame' Acer palmatum Live Grafted Tree Rare Reticulated Red Purple Tipped Leaves---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 10""-12"" tall. This hard to find grafted variety is simply breathtaking! This cultivar is an absolute showstopper of a collector's tree. It belongs to the ""reticulated"" family of Japanese maples, which means its leaves feature highly visible, contrasting veins that look almost like a stained-glass window. What makes 'Phantom Flame' truly remarkable is its dynamic, dramatic color transformation across the seasons.

Spring: The show begins with a burst of bright chartreuse to lime-green leaves. Notice how the dark green veins create a web-like pattern across the tissue, while the deeply divided lobes are sharply outlined with a striking reddish-purple border.

Summer: The bright chartreuse softens into deeper greens, but the heavily etched vein patterns remain prominent, giving the foliage a rich, textured depth during the heat of the year.

Autumn: True to its name, the tree finishes the season with a fiery display of brilliant oranges and radiant reds.

Light: While it needs some sunlight to bring out those intense spring and fall colors, hot afternoon sun can easily scorch the delicate, variegated leaf tissues. Filtered light or dappled shade is perfect.

Soil: Like most Japanese maples, it thrives in moist, organically rich, slightly acidic soil that drains exceptionally well. They hate having ""wet feet"" (standing water).

Common Name: 'Phantom Flame' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Part sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 6' - 8' tall and 5' to 6' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"medium_size_tree,reticulated_leaves,unique_leaves,dramatic_leaf_color,Spring_color,Fall_color,Asian_garden,accent_plant,bonsai_tree,container_garden,container_plant,rare_tree,interesting_leaves","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/d85ea7/5407613852/il_fullxfull.5407613852_jew7.jpg,https://i.etsystatic.com/20088520/r/il/c68489/8177650163/il_fullxfull.8177650163_74ff.jpg,https://i.etsystatic.com/20088520/r/il/990613/5407615552/il_fullxfull.5407615552_6lc4.jpg,,,,,,,,,,,,,,
"Japanese Maple 'Kawahara Rose' Acer palmatum Live Grafted Tree Pink Red Green Leaves---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 10""- 12"" tall. This variety gives you a little surprise in Summer! This is a rare, highly sought-after collector's cultivar known for its spectacular shifting colors and distinct leaf texture.

Striking Variegation: What makes 'Kawahara Rose' stand out is its intricate, multi-colored foliage. The leaves feature a slightly crinkled, deeply divided structure with distinct serrated edges.
The Seasonal Color Shift:

Spring: Leaves emerge with brilliant, intense shades of rose-pink, coral, and soft orange.

Summer: The foliage transitions to a beautiful, frosted matte green or light chartreuse in the center, heavily margined and mottled with creamy pink and hot rose highlights.

Autumn: The tree puts on a final show, turning deep, fiery shades of orange and crimson.

The Sun Balance: Like many highly variegated Japanese maples, 'Kawahara Rose' needs protection from the harshest afternoon sun. Too much direct, scorching summer heat will burn the delicate pink margins, while too much dense shade will cause the vibrant colors to fade back to a dull green.
Light: Morning sun with dappled afternoon shade is perfect. If you live in a hot southern climate, lean heavily toward filtered shade.
Soil: It thrives in rich, consistently moist, well-draining soil. It prefers a slightly acidic pH. Avoid heavy, waterlogged clay, which can invite root rot.
Watering: Water regularly, especially during its first few growing seasons to establish a deep root system. Mulch around the base (keeping it a couple of inches away from the trunk) to help retain soil moisture and keep the roots cool.
Pruning: Requires very little maintenance. Limit pruning to the late winter or early spring dormant period, only removing dead, damaged, or crossing branches to maintain its elegant, natural shape.

Common Name: 'Kawahara Rose' Japanese Maple
Botanical Name: Acer palmatum dissectum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 6 ' -8' tall and 4' - 6' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,1,"Fall_color,dramatic_leaf_color,small_garden_space,rock_garden,fairy_garden_tree,brilliant_leaf_color,small_tree,easy_to_grow,container_garden,color_contrast,specimen_tree,bright_colors,upright_growing","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/257999/6108314153/il_fullxfull.6108314153_ggsc.jpg,https://i.etsystatic.com/20088520/r/il/9d2504/8176639453/il_fullxfull.8176639453_2dmi.jpg,https://i.etsystatic.com/20088520/r/il/633242/6108315143/il_fullxfull.6108315143_8qnl.jpg,,,,,,,,,,,,,,
"Japanese Maple 'Sekka Yatsubusa' Acer palmatum Live Grafted Tree Rare Unique Leaves---Hard To Find!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 8"" - 10"" tall. This beautiful variety is rare and is an exceptional, highly sought-after dwarf cultivar of the Japanese Maple (Acer palmatum). The name itself tells its story: in Japanese gardening terms, ""Yatsubusa"" translates to ""eight tassels"" or ""dwarf clump,"" signaling its ultra-compact, multi-budded growth habit, while ""Sekka"" refers to its unique crested or fan-like branch structure. It is an incredibly architectural plant, making it a prized choice for collectors, small rock gardens, containers, and bonsai enthusiasts.

Foliage & Texture: The tiny, deeply divided 5-lobed leaves are tightly packed along short stems. This extreme density gives the tree a heavily tufted, cloud-like appearance.

Spring: Leaves emerge with striking orange, red, or bronze margins on bright yellow-green centers.
Summer: The foliage matures into a rich, deep emerald green.
Autumn: It puts on a brilliant late-season show, turning vibrant shades of golden-yellow, bright orange, and crimson red.

Size & Silhouette: This is a very slow-growing cultivar. It typically gains only 2 to 4 inches of growth per year, ultimately reaching around 4 to 6 feet tall and 3 to 4 feet wide after 10 to 15 years. Its natural habit is upright and vase-shaped, but beautifully irregular.

Sunlight: Morning sun with afternoon shade (dappled light is perfect to protect the tiny leaves from scorching).
Soil: Moist, rich, organic, and exceptionally well-drained. Like most maples, it hates sitting in soggy soil.
Watering: Regular, consistent watering. Container-grown specimens will require closer monitoring to ensure they don't dry out completely.

Common Name: 'Sekka Yatsubusa' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part sun
Soil Requirements: Moist, well drained soil
Mature Size: 4' to 6' tall and 3' to 4' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,3,"Japanese_Maples,easy_to_grow,small_garden_space,patio_garden,woodland_garden,Asian_garden,rare_tree,dwarf_tree,low_maintenance,unique_leaves,narrow_leaves,bright_Fall_color,hard_to_find_tree","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/fe72c3/6882165165/il_fullxfull.6882165165_k7ck.jpg,https://i.etsystatic.com/20088520/r/il/7cae3f/8177248247/il_fullxfull.8177248247_pjc0.jpg,,,,,,,,,,,,,,,
"Japanese Maple 'Iro Iro' Acer palmatum Live Grafted Tree Variegated Pink Cream Green Leaves---Beautiful!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 8"" - 12"" tall. This is such a unique cultivar! This cultivar is a highly sought-after, rare cultivar known for its striking, multi-colored foliage. The name literally translates from Japanese to ""various colors,"" which perfectly describes the dynamic shifting palette this tree puts on display throughout the growing season. If you are looking to add an eye-catching collector's plant with season-long interest to a semi-shaded spot, this cultivar is a fantastic choice.

Foliage & Color Shifts: In spring, the deeply divided leaves emerge with bright, creamy-white variegation heavily flushed with soft pink or rose margins. As summer approaches, the pink fades, leaving a stark, clean contrast of deep green and white. By autumn, it puts on a final show with vibrant hues of orange and red.

Size & Growth Habit: It typically grows into a small, upright, densely branched tree or large shrub. Expect it to reach around 6 to 8 feet tall and wide over a 10-year period, making it excellent for smaller gardens, containers, or courtyards.

Light Requirements: Like many variegated maples, 'Iro iro' prefers morning sun and afternoon shade. Too much direct, harsh afternoon sun can scorch the delicate white parts of the leaves, while too much dense shade can cause the variegation to fade back to solid green.

Soil: Well-draining, moist, slightly acidic, and rich in organic matter
Watering: Regular, consistent watering (do not let it completely dry out, but avoid soggy roots)
Mulch: Apply a layer of mulch around the base to keep the root system cool and retain moisture

Common Name: 'Iro Iro' Japanese Maple
Botanical Name: Acer palmatum 
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part sun
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 8' tall and wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"variegated_leaves,understory_tree,unique_leaves,low_maintenance,dramatic_leaf_color,brilliant_Fall_color,reticulated_leaves,visual_interest,interesting_leaves,adds_texture,woodland_garden,Asian_garden,Japanese_Maple","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/c2ff49/6169087652/il_fullxfull.6169087652_i27v.jpg,https://i.etsystatic.com/20088520/r/il/1904a8/8129281162/il_fullxfull.8129281162_7jwf.jpg,,,,,,,,,,,,,,,
"Mountain Laurel 'Elf' Kalmia latifolia Evergreen Plant Flowering Shrub Pink Buds to Near-White Flowers---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6"" - 8"" tall! Mountain Laurels are hard to find!! In late Spring/early Summer, it has bright pink buds that open up into near-white flowers! The stamens are very visible and make a unique star shaped pattern inside the flower! It has a long bloom time, so you can enjoy gorgeous flowers for quite a while! It's semi-dwarf size makes it a great choice for containers too!!

Common Name: 'Elf' Dwarf Mountain Laurel
Botanical Name: Kalmia latifolia
Hardiness Zones: 5 - 9
Bloom Time: Late Spring/early Summer 
Sunlight: Morning sun, afternoon shade is best
Soil Requirements: Moist, well drained soil
Mature Size: 2' - 3' tall and wide
Bloom Color: Near-White
Evergreen or Deciduous: Evergreen",34.2,USD,7,"easy_to_grow,long_bloom_time,low_maintenance,Bee_friendly,attracts_pollinators,hard_to_find_shrub,evergreen_shrub,container_plant,small_garden_space,abundant_flowers,cottage_garden,woodland_garden,compact_and_bushy",,https://i.etsystatic.com/20088520/r/il/77ed76/8095100251/il_fullxfull.8095100251_tnch.jpg,https://i.etsystatic.com/20088520/r/il/b4075a/8075251385/il_fullxfull.8075251385_imup.jpg,https://i.etsystatic.com/20088520/r/il/d34398/8072231153/il_fullxfull.8072231153_rmx0.jpg,https://i.etsystatic.com/20088520/r/il/368ac9/8024317044/il_fullxfull.8024317044_2v5c.jpg,,,,,,,,,,,,,
"Japanese Maple 'Shidava Gold' Acer palmatum Live Grafted Tree Rare Dwarf Pea Green Stems Year Round---Hard To Find!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 8""- 12"" tall. A rare and hard to find green bark dwarf cultivar! This cultivar is a highly sought-after, semi-dwarf cultivar loved for its striking color transformations and year-round visual appeal. Originating as a ""witches' broom"" mutation on the larger 'Aoyagi' cultivar in Australia, it offers all the best features of its parent tree but in a much tighter, more compact form.  Because of its smaller stature and slow-to-moderate growth rate, it is also a popular candidate for bonsai enthusiasts who want to showcase the brilliant green winter bark.

Four-Season Color Shifts:
Spring: Leaves emerge as a vibrant, glowing yellow-green or chartreuse.
Summer: The foliage matures into a crisp, bright lime-green.
Fall: The tree puts on a spectacular final show, turning a deep, rich golden-yellow to soft orange.
Winter: Once the leaves drop, the tree remains a focal point due to its intense, bright pea-green bark and stems.

Size & Habit: It features a dense, upright, vase-shaped growth habit. It typically matures to around 6 to 10 feet tall and 5 to 6 feet wide over 10 to 15 years, making it an excellent choice for smaller yards, rock gardens, or large patio containers.

Sun Exposure: Morning sun with afternoon shade is ideal. Full afternoon sun can cause the leaf tips to scorch or ""crinkle.""
Watering: Regular, consistent watering. It needs extra moisture during hot summer spells, especially if grown in a pot.
Soil Preference: Rich, moist, well-draining, and slightly acidic soil. Avoid heavy, waterlogged clay.
Maintenance: Very low. Pruning is rarely needed except to remove dead wood, which should only be done in late winter while the tree is dormant.

Common Name: 'Shidava Gold' Japanese Maple
Botanical Name: Acer palmatum 
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Part sun/part sun
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 10' tall and 5' to 6' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,4,"year_round_color,rare_tree,small_garden_space,bonsai_tree,patio_garden,dramatic_leaf_color,visual_interest,easy_to_grow,dwarf_tree,woodland_garden,flashy_foliage,compact_tree,interesting_bark","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/a9c62f/6151144713/il_fullxfull.6151144713_18dn.jpg,https://i.etsystatic.com/20088520/r/il/8b4cfe/8129040210/il_fullxfull.8129040210_1vzg.jpg,https://i.etsystatic.com/20088520/r/il/88bb73/6151146285/il_fullxfull.6151146285_vpae.jpg,,,,,,,,,,,,,,
"Fukinagashi Japanese Maple Grafted Tree, Thread Leaf Acer Palmatum","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
***WE DO NOT SHIP TO PO BOXES***
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 10"" - 12"" tall. This is a thread leaf variety that packs a visual punch! This is a stunning, relatively rare dwarf cultivar of the Japanese Maple family (Acer palmatum). It belongs to the linearilobum group, often referred to as ""strap-leaf"" or ""bamboo-leaf"" maples because their leaf lobes are incredibly narrow and delicate.  If you are a collector or looking for a distinct visual anchor for a small garden space, this tree is a showstopper.

The Foliage: The strap-like leaves are highly irregular. Some emerge incredibly thin, almost like threads, while others are slightly wider. They tend to curl subtly, giving the tree a slightly wild, texturized look that lives up to its ""wind-swept"" name.
Color Transformation: 
Spring/Summer: Depending on the exact lineage and sun exposure, they emerge with deep burgundy tones or soft greens. By mid-summer, they mature into a handsome grayish-green or bright lime green. A second flush of growth later in the season often brings striking peach, copper, or apricot-colored leaves at the tips. 
Fall: The foliage transitions into a brilliant, fiery palette ranging from bright yellows to deep crimson reds. 
The Bark: Fukinagashi features distinct dark purple to almost-black twigs and bark. This dark skeleton creates a gorgeous, high-contrast backdrop that makes the lighter summer foliage visually pop. 
Size & Shape: This is a true dwarf variety. It has a compact, upright growth habit, typically reaching only 6 to 7 feet tall and 4 to 5 feet wide after 10 years. Because of its small footprint and slower growth rate, it is an absolute dream for container gardening or tight patio spaces.

Sun Exposure: Dappled sun to partial shade (Protect from harsh afternoon sun)
Watering: Even moisture; regular watering without waterlogging

Common Name: 'Fukinagashi' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part sun
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 7' tall and 4' to 5' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"thread_leaf,strap_leaf,slow_growing,unique_leaves,dramatic_leaf_color,Fall_color,small_space,Japanese_garden,patio_garden,city_garden,compact_growth,upright_growth,hard_to_find","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/6f2c81/5431732429/il_fullxfull.5431732429_fqgn.jpg,https://i.etsystatic.com/20088520/r/il/8e9a5a/8176612529/il_fullxfull.8176612529_qgaf.jpg,,,,,,,,,,,,,,,
"Weigela florida 'Red Prince' Starter Plant 2 1/2"" Pot  Red Funnel Shaped Flowers---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3"" - 5"" tall and multi-branched. This beautiful variety has dark green leaves and red flowers in late Spring to early Summer that are tubular shaped...Hummingbirds and butterflies love them!! It grows in a compact mounding shape, so these work great as a low hedge. These can be used in containers too!!

Common Name: 'Red Prince' Weigela
Botanical Name: Weigela florida
Hardiness Zones: 4 - 8
Bloom Time: Spring to early Summer
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 5' - 6' tall and wide
Bloom Color: Red
Deciduous or Evergreen: Deciduous",16.85,USD,3,"low_maintenance,cottage_garden,easy_care,attracts_butterflies,urban_garden,pollinators_love,showy_flowers,reblooming_shrub,flowering_hedge,specimen_plant,dense_growth,hummingbirds_love,deer_resistant",,https://i.etsystatic.com/20088520/r/il/8c6488/4002399647/il_fullxfull.4002399647_lu1d.jpg,https://i.etsystatic.com/20088520/r/il/9f773c/7977063491/il_fullxfull.7977063491_9ies.jpg,https://i.etsystatic.com/20088520/r/il/6947c1/3954738718/il_fullxfull.3954738718_qe4z.jpg,,,,,,,,,,,,,,
"Juniper 'Blue Pfitzer' Juniperus chinensis 'Glauca Pfitzeraiana' Live Plant Evergreen Blue Green Foliage Upright---Lovely!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
***WE DO NOT SHIP TO PO BOXES***
Second photo is a representation of the plant you will receive.
This listing is for 1 live plant that is 6"" - 8"" tall and growing in quart pots! If you are looking for a Juniper that grows upright, you have found it! It has beautiful blue/green scales and needles that adds a nice color contrast to your landscape! The foliage is dense, so it's a great option to use as a privacy screen or windbreak!!

Common Name: 'Blue Pfitzer' Juniper
Botanical Name: Juniperus chinensis 'Glauca Pfitzeraiana'
Hardiness Zones: 4 - 9
Bloom Time: N/A
Sunlight: Full sun/part sun
Soil Requirements: Moist, well drained soil
Mature Size: 10' to 12' tall and 6' to 8' wide
Bloom Color: N/A
Deciduous or Evergreen: Evergreen",22.85,USD,5,"evergreen_shrub,easy_to_grow,low_maintenance,evergreen_hedge,windscreen_plant,privacy_screen,bird_habitat,specimen_plant,upright_growth,dense_foliage,topiary_plant,mass_planting,brilliant_color","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/3530d6/6936025765/il_fullxfull.6936025765_1d9n.jpg,https://i.etsystatic.com/20088520/r/il/62b94e/7277876438/il_fullxfull.7277876438_5nk2.jpg,https://i.etsystatic.com/20088520/r/il/7d179c/6936026385/il_fullxfull.6936026385_jgci.jpg,,,,,,,,,,,,,,
"Scotch Pine 'Gold Coin' Pinus sylvestris Live Grafted Plant Yellow Winter Foliage Color---Beautiful!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live  grafted plants that is 6""- 8"" tall! This is a great smaller sized Pine that delivers visual interest all year! In Spring and Summer, the needles are  dark green! In Fall, the foliage starts changing and by Winter, it has turned into a gorgeous shade of yellow that holds through the season! It doesn't grow very big, so it's a great choice for a small garden space! A perfect plant to add a punch of color!!


Common Name: 'Gold Coin' Scotch Pine
Botanical Name: Pinus sylvestris
Hardiness Zones: 4 - 8
Bloom Time: N/A
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 10' to 12' tall and 4' to 8' wide
Bloom Color: N/A
Deciduous or Evergreen: Evergreen",29.95,USD,1,"evergreen_shrub,easy_to_grow,showy_foliage,small_garden_space,container_garden,low_maintenance,brilliant_Fall_color,dwarf_conifer,yellow_winter_color,pyramidal_shape,no_pruning_needed,color_contrast,specimen_plant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/984972/8049636977/il_fullxfull.8049636977_qe34.jpg,https://i.etsystatic.com/20088520/r/il/12212c/8001694952/il_fullxfull.8001694952_r015.jpg,https://i.etsystatic.com/20088520/r/il/e156aa/8049632921/il_fullxfull.8049632921_7ixp.jpg,,,,,,,,,,,,,,
"Weeping Dwarf Laceleaf Japanese Maple 'Otto's Dissectum' Acer palmatum dissectum Live Grafted Tree---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**

This listing is for 1 plant that is 10"" - 12"" tall. This dwarf weeping laceleaf grafted variety has a lot to offer! In Spring, the new leaves emerge orange/red and then mature to bronze and then green! In Fall, the leaves change to stunning shades of orange that really put on a show! Great choice for laceleaf collectors or if you have a small garden space!!

Common Name: 'Otto's Dissectum' Japanese Maple
Botanical Name: Acer palmatum dissectum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part sun
Soil Requirements: Moist, well drained soil
Mature Size: 4'-5' tall and wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"Japanese_Maples,easy_to_grow,low_maintenance,dwarf_tree,weeping_tree,lalcleaf_tree,vibrant_color,visual_interest,small_garden_space,courtyard_garden,cottage_garden,Asian_garden,specimen_tree","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/7a5aab/8117682966/il_fullxfull.8117682966_e2he.jpg,https://i.etsystatic.com/20088520/r/il/6b6517/8117676350/il_fullxfull.8117676350_bdo6.jpg,https://i.etsystatic.com/20088520/r/il/75b8f7/8165598955/il_fullxfull.8165598955_f1y6.jpg,https://i.etsystatic.com/20088520/r/il/c8e88a/8117690930/il_fullxfull.8117690930_o3o1.jpg,,,,,,,,,,,,,
"Scotch Pine 'Spaan's Slow Column' Pinus sylvestris Live Grafted Plant Gray-Green Foliage Color---Beautiful!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live  grafted plants that is 6""- 8"" tall! This is a great smaller sized Pine that delivers visual interest all year! More sun gives you bright golden needles while more shade gives you more green. In Spring and Summer, the needles are  dark green to blue-green throughout the entire year!  It doesn't grow very big considered a dwarf for a column conifer, pyramidal shape so it's a great choice for a small garden space! A perfect plant to add a punch of color!!

Common Name: 'Spaan's Slow Column' Scotch Pine
Botanical Name: Pinus sylvestris
Hardiness Zones: 3 - 8
Bloom Time: N/A
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 7' tall and 2' wide
Bloom Color: N/A
Deciduous or Evergreen: Evergreen",29.95,USD,2,"evergreen_shrub,showy_foliage,small_garden_space,container_garden,low_maintenance,dwarf_conifer,no_pruning_needed,color_contrast,specimen_plant,bonsai,narrow,blue-green_foliage,dense",,https://i.etsystatic.com/20088520/r/il/1bee55/8001799354/il_fullxfull.8001799354_d18q.jpg,https://i.etsystatic.com/20088520/r/il/1d4066/8049704945/il_fullxfull.8049704945_a5ue.jpg,https://i.etsystatic.com/20088520/r/il/025537/8001801152/il_fullxfull.8001801152_fugd.jpg,,,,,,,,,,,,,,
